# avg ncr=28153.398601398603
0,2.01289e+06
100,2.05079e+06
200,2.0463e+06
300,2.04335e+06
400,2.04749e+06
500,2.04166e+06
600,2.03943e+06
700,2.03671e+06
800,2.03818e+06
900,2.03847e+06
1000,2.03922e+06
1100,2.03867e+06
1200,2.03285e+06
1300,2.03208e+06
1400,2.03728e+06
1500,2.03484e+06
1600,2.03629e+06
1700,2.03818e+06
1800,2.03527e+06
1900,2.03842e+06
2000,2.02837e+06
2100,2.03013e+06
2200,2.03185e+06
2300,2.03039e+06
2400,2.03197e+06
2500,2.03378e+06
2600,2.03479e+06
2700,2.03102e+06
2800,2.03248e+06
2900,2.03355e+06
3000,2.0308e+06
3100,2.03031e+06
3200,2.03538e+06
3300,2.03829e+06
3400,2.03611e+06
3500,2.03501e+06
3600,2.03744e+06
3700,2.02902e+06
3800,2.0294e+06
3900,2.02954e+06
4000,2.03289e+06
4100,2.03637e+06
4200,2.03522e+06
4300,2.03674e+06
4400,2.03729e+06
4500,2.03174e+06
4600,2.02804e+06
4700,2.03047e+06
4800,2.02779e+06
4900,2.02842e+06
5000,2.02592e+06
5100,2.02513e+06
5200,2.02768e+06
5300,2.03186e+06
5400,2.0297e+06
5500,2.02539e+06
5600,2.0284e+06
5700,2.02716e+06
5800,2.02208e+06
5900,2.02199e+06
6000,2.02893e+06
6100,2.02926e+06
6200,2.02483e+06
6300,2.02871e+06
6400,2.02416e+06
6500,2.02505e+06
6600,2.02728e+06
6700,2.02422e+06
6800,2.02982e+06
6900,2.02898e+06
7000,2.02647e+06
7100,2.02831e+06
7200,2.02754e+06
7300,2.03044e+06
7400,2.02536e+06
7500,2.0257e+06
7600,2.0301e+06
7700,2.03158e+06
7800,2.0269e+06
7900,2.02998e+06
8000,2.02243e+06
8100,2.02483e+06
8200,2.02849e+06
8300,2.02864e+06
8400,2.02638e+06
8500,2.02259e+06
8600,2.02193e+06
8700,2.02459e+06
8800,2.02843e+06
8900,2.02732e+06
9000,2.02408e+06
9100,2.0215e+06
9200,2.03061e+06
9300,2.0343e+06
9400,2.02959e+06
9500,2.03109e+06
9600,2.02787e+06
9700,2.02567e+06
9800,2.02726e+06
9900,2.02397e+06
10000,2.02542e+06
10100,2.02687e+06
10200,2.02464e+06
10300,2.02386e+06
10400,2.02615e+06
10500,2.02642e+06
10600,2.02995e+06
10700,2.02926e+06
10800,2.02806e+06
10900,2.02127e+06
11000,2.02197e+06
11100,2.02409e+06
11200,2.02736e+06
11300,2.02436e+06
11400,2.02173e+06
11500,2.02663e+06
11600,2.02629e+06
11700,2.02763e+06
11800,2.02313e+06
11900,2.01823e+06
12000,2.02254e+06
12100,2.02417e+06
12200,2.0283e+06
12300,2.02134e+06
12400,2.02129e+06
12500,2.02453e+06
12600,2.0257e+06
12700,2.01705e+06
12800,2.02539e+06
12900,2.02276e+06
13000,2.0236e+06
13100,2.02141e+06
13200,2.02715e+06
13300,2.02927e+06
13400,2.02424e+06
13500,2.02492e+06
13600,2.0223e+06
13700,2.02484e+06
13800,2.02567e+06
13900,2.02169e+06
14000,2.02045e+06
14100,2.02572e+06
14200,2.02461e+06
14300,2.0209e+06
14400,2.02398e+06
14500,2.02435e+06
14600,2.02573e+06
14700,2.02826e+06
14800,2.03016e+06
14900,2.03057e+06
15000,2.03092e+06
15100,2.02366e+06
15200,2.02173e+06
15300,2.02123e+06
15400,2.02164e+06
15500,2.02617e+06
15600,2.0236e+06
15700,2.02386e+06
15800,2.02064e+06
15900,2.01802e+06
16000,2.02104e+06
16100,2.02465e+06
16200,2.02458e+06
16300,2.02447e+06
16400,2.02211e+06
16500,2.02175e+06
16600,2.01824e+06
16700,2.01611e+06
16800,2.02462e+06
16900,2.01811e+06
17000,2.01986e+06
17100,2.02905e+06
17200,2.01785e+06
17300,2.01886e+06
17400,2.01906e+06
17500,2.02358e+06
17600,2.02308e+06
17700,2.01932e+06
17800,2.02135e+06
17900,2.02022e+06
18000,2.0222e+06
18100,2.0277e+06
18200,2.02561e+06
18300,2.02406e+06
18400,2.01866e+06
18500,2.02347e+06
18600,2.027e+06
18700,2.02547e+06
18800,2.02025e+06
18900,2.02369e+06
19000,2.02227e+06
19100,2.02049e+06
19200,2.02084e+06
19300,2.02077e+06
19400,2.02381e+06
19500,2.02322e+06
19600,2.02246e+06
19700,2.02342e+06
19800,2.02085e+06
19900,2.02216e+06
20000,2.02293e+06
20100,2.0255e+06
20200,2.02268e+06
20300,2.02236e+06
20400,2.02243e+06
20500,2.01923e+06
20600,2.02175e+06
20700,2.01896e+06
20800,2.02624e+06
