# avg ncr=104.08291708291708
0,214
100,215
200,216
300,213
400,211
500,210
600,209
700,199
800,202
900,198
1000,186
1100,203
1200,197
1300,196
1400,204
1500,190
1600,201
1700,197
1800,188
1900,189
2000,205
2100,193
2200,199
2300,199
2400,195
2500,211
2600,198
2700,193
2800,183
2900,190
3000,199
3100,196
3200,185
3300,195
3400,202
3500,207
3600,197
3700,199
3800,192
3900,200
4000,201
4100,206
4200,213
4300,207
4400,203
4500,197
4600,206
4700,189
4800,212
4900,190
5000,206
5100,194
5200,194
5300,202
5400,192
5500,196
5600,198
5700,198
5800,188
5900,194
6000,189
6100,198
6200,193
6300,196
6400,194
6500,205
6600,188
6700,197
6800,183
6900,192
7000,191
7100,197
7200,186
7300,195
7400,191
7500,191
7600,195
7700,201
7800,199
7900,213
8000,213
8100,212
8200,194
8300,201
8400,198
8500,199
8600,202
8700,199
8800,205
8900,203
9000,195
9100,185
9200,195
9300,191
9400,180
9500,195
9600,198
9700,200
9800,186
9900,181
10000,190
10100,193
10200,183
10300,201
10400,186
10500,193
10600,200
10700,172
10800,200
10900,189
11000,195
11100,182
11200,180
11300,185
11400,197
11500,189
11600,192
11700,186
11800,194
11900,190
12000,188
12100,184
12200,176
12300,180
12400,184
12500,180
12600,193
12700,191
12800,189
12900,194
13000,181
13100,190
13200,194
13300,195
13400,187
13500,186
13600,192
13700,188
13800,192
13900,191
14000,191
14100,188
14200,177
14300,190
14400,183
14500,193
14600,190
14700,196
14800,196
14900,194
15000,197
15100,185
15200,199
15300,195
15400,198
15500,196
15600,206
15700,208
15800,203
15900,193
16000,202
16100,194
16200,204
16300,203
16400,189
16500,197
16600,179
16700,199
16800,197
16900,208
17000,196
17100,199
17200,191
17300,195
17400,188
17500,187
17600,184
17700,200
17800,196
17900,200
18000,195
18100,190
18200,194
18300,196
18400,201
18500,192
18600,201
18700,193
18800,199
18900,189
19000,189
19100,202
19200,202
19300,201
19400,203
19500,204
19600,209
19700,196
19800,190
19900,199
20000,191
20100,213
20200,197
20300,189
20400,191
20500,199
20600,191
20700,195
20800,193
20900,187
21000,204
21100,191
21200,192
21300,194
21400,213
21500,197
21600,193
21700,198
21800,192
21900,198
22000,206
22100,199
22200,198
22300,195
22400,203
22500,198
22600,207
22700,203
22800,212
22900,197
23000,193
23100,190
23200,205
23300,198
23400,194
23500,205
23600,196
23700,199
23800,206
23900,204
24000,192
24100,194
24200,190
24300,193
24400,200
24500,210
24600,217
24700,208
24800,201
24900,200
25000,195
25100,207
25200,212
25300,203
25400,196
25500,183
25600,206
25700,197
25800,189
25900,193
26000,181
26100,188
26200,198
26300,210
26400,207
26500,207
26600,191
