# avg ncr=202.4945054945055
0,501
100,497
200,484
300,493
400,506
500,508
600,510
700,499
800,499
900,487
1000,494
1100,506
1200,493
1300,494
1400,486
1500,495
1600,482
1700,496
1800,483
1900,485
2000,494
2100,497
2200,480
2300,476
2400,495
2500,481
2600,492
2700,480
2800,486
2900,495
3000,490
3100,494
3200,473
3300,481
3400,480
3500,475
3600,515
3700,487
3800,494
3900,488
4000,491
4100,509
4200,513
4300,508
4400,504
4500,508
4600,476
4700,497
4800,483
4900,492
5000,496
5100,481
5200,489
5300,498
5400,488
5500,507
5600,507
5700,487
5800,487
5900,507
6000,509
6100,515
6200,504
6300,508
6400,499
6500,499
6600,500
6700,493
6800,510
6900,504
7000,514
7100,521
7200,496
7300,503
7400,501
7500,501
7600,492
7700,491
7800,491
7900,525
8000,517
8100,525
8200,503
8300,532
8400,508
8500,512
8600,504
8700,502
8800,492
8900,488
9000,493
9100,497
9200,496
9300,506
9400,487
9500,508
9600,503
9700,509
9800,506
9900,492
10000,499
10100,509
10200,507
10300,493
10400,492
10500,492
10600,504
10700,482
10800,490
10900,491
11000,488
11100,500
11200,504
11300,496
11400,481
11500,493
11600,482
11700,487
11800,497
11900,479
12000,489
12100,483
12200,485
12300,482
12400,489
12500,492
12600,484
12700,478
12800,485
12900,497
13000,484
13100,515
13200,506
13300,481
13400,503
13500,489
13600,484
13700,495
13800,484
13900,495
14000,496
14100,499
14200,495
14300,519
14400,502
14500,495
14600,496
14700,533
14800,511
14900,495
15000,509
15100,507
15200,502
15300,511
15400,521
15500,506
15600,515
15700,502
15800,524
15900,498
16000,505
16100,509
16200,497
16300,511
16400,510
16500,507
16600,513
16700,498
16800,486
16900,494
17000,482
17100,511
17200,488
17300,494
17400,488
17500,497
17600,497
17700,482
17800,487
17900,510
18000,506
18100,508
18200,486
18300,475
18400,500
18500,503
18600,517
18700,504
18800,504
18900,511
19000,495
19100,491
19200,509
19300,480
19400,483
19500,484
19600,475
19700,475
19800,488
19900,473
20000,471
20100,490
20200,485
20300,466
20400,482
20500,481
20600,493
20700,479
20800,490
20900,499
21000,480
21100,500
21200,486
21300,495
21400,509
21500,492
21600,495
21700,484
21800,485
21900,469
22000,474
22100,481
22200,478
22300,481
22400,476
22500,480
22600,470
22700,463
22800,478
22900,488
23000,468
23100,489
23200,482
23300,476
23400,484
23500,490
23600,482
23700,472
23800,464
23900,488
24000,487
24100,484
24200,488
24300,497
24400,485
24500,484
24600,500
24700,487
24800,486
24900,500
25000,478
25100,490
25200,496
25300,481
25400,496
25500,474
25600,496
25700,495
25800,492
25900,490
26000,478
26100,467
26200,484
26300,479
26400,455
26500,472
26600,468
26700,464
26800,473
26900,482
27000,497
27100,491
27200,475
27300,473
27400,479
27500,472
27600,462
27700,470
27800,473
27900,460
28000,466
28100,449
28200,474
28300,482
28400,483
28500,466
28600,471
28700,484
28800,474
28900,487
29000,475
29100,470
29200,488
29300,446
29400,485
29500,482
29600,483
29700,458
29800,470
29900,460
30000,469
30100,476
30200,474
30300,478
30400,487
30500,466
30600,475
30700,469
30800,474
30900,484
31000,471
31100,476
31200,459
31300,457
31400,447
31500,458
31600,454
31700,465
31800,481
31900,468
32000,458
32100,481
32200,476
32300,462
32400,472
32500,497
32600,466
32700,490
32800,485
32900,486
33000,500
33100,477
33200,497
33300,488
33400,481
33500,486
33600,465
33700,459
33800,474
33900,473
34000,480
34100,496
34200,471
34300,474
34400,472
34500,471
34600,488
34700,472
34800,473
34900,485
35000,478
35100,466
35200,493
35300,499
35400,472
35500,460
35600,479
35700,482
35800,474
35900,479
36000,489
36100,494
36200,501
36300,476
36400,489
36500,502
36600,488
36700,490
36800,483
36900,471
37000,488
37100,484
37200,497
37300,492
37400,477
37500,493
37600,476
37700,469
37800,471
37900,478
38000,487
38100,482
38200,485
38300,484
38400,483
38500,469
38600,479
38700,465
38800,481
38900,462
39000,470
39100,470
39200,473
39300,460
39400,482
39500,475
39600,464
39700,473
39800,487
39900,477
40000,475
40100,488
40200,473
40300,493
40400,487
40500,484
40600,478
40700,475
40800,474
40900,481
41000,484
41100,479
41200,473
41300,462
41400,466
41500,471
41600,448
41700,467
41800,463
41900,466
42000,480
42100,471
42200,463
42300,469
42400,454
42500,454
42600,463
42700,489
42800,470
42900,493
43000,500
43100,493
43200,496
43300,482
43400,487
43500,486
43600,483
43700,491
43800,503
43900,479
44000,483
44100,481
44200,487
44300,497
44400,484
44500,494
44600,506
44700,516
44800,503
44900,497
45000,484
45100,491
45200,496
45300,484
45400,506
45500,496
45600,515
45700,498
45800,481
45900,499
46000,481
46100,491
46200,488
46300,480
46400,468
46500,463
46600,463
46700,476
46800,467
46900,470
47000,483
47100,491
47200,499
47300,485
47400,481
47500,475
47600,466
47700,492
47800,485
47900,484
48000,495
48100,497
48200,490
48300,493
48400,470
48500,455
48600,480
48700,471
48800,478
48900,478
49000,492
49100,492
49200,478
49300,470
49400,477
49500,484
49600,498
49700,491
49800,474
49900,492
50000,502
50100,485
50200,469
50300,488
50400,486
50500,478
50600,488
50700,490
50800,474
50900,468
51000,486
51100,493
51200,475
51300,479
51400,480
51500,483
51600,481
51700,463
51800,468
51900,469
52000,470
52100,509
52200,485
52300,487
52400,493
52500,502
52600,456
52700,480
52800,474
52900,483
53000,468
53100,509
53200,483
53300,487
53400,496
53500,507
53600,498
53700,507
53800,499
53900,495
54000,502
54100,502
54200,517
54300,516
54400,499
54500,494
54600,513
54700,501
54800,508
54900,519
55000,514
55100,510
55200,495
55300,486
55400,497
55500,486
55600,490
55700,494
55800,489
55900,490
56000,477
56100,492
56200,484
56300,492
56400,498
56500,481
56600,496
56700,501
56800,479
56900,469
57000,470
57100,479
57200,476
57300,470
57400,477
57500,475
57600,484
57700,479
57800,471
57900,478
58000,475
58100,470
58200,471
58300,471
58400,487
58500,465
58600,471
58700,484
58800,473
58900,500
59000,501
59100,473
59200,487
59300,484
59400,464
59500,461
59600,465
59700,459
59800,471
59900,480
60000,480
60100,460
60200,473
60300,458
60400,476
60500,485
60600,470
60700,484
60800,492
60900,482
61000,483
61100,475
61200,484
61300,482
61400,489
61500,484
61600,486
61700,491
61800,480
61900,482
62000,488
62100,502
62200,467
62300,495
62400,496
62500,472
62600,477
62700,481
62800,504
62900,493
63000,508
63100,510
63200,487
63300,503
63400,507
63500,501
63600,514
63700,483
63800,486
63900,504
64000,490
64100,508
64200,503
64300,498
64400,495
64500,486
64600,491
64700,490
64800,486
64900,486
65000,496
65100,487
65200,488
65300,468
65400,479
65500,473
65600,482
65700,481
65800,484
65900,481
66000,487
66100,497
66200,488
66300,493
66400,476
66500,499
66600,492
66700,488
66800,487
66900,464
67000,493
67100,482
67200,497
67300,478
67400,494
67500,473
67600,472
67700,469
67800,461
67900,474
68000,473
68100,480
68200,474
68300,468
68400,488
68500,497
68600,478
68700,463
68800,468
68900,473
69000,490
69100,456
69200,472
69300,475
69400,477
69500,487
69600,480
69700,495
69800,458
69900,472
70000,485
70100,478
70200,468
70300,480
70400,480
70500,478
70600,502
70700,505
70800,482
70900,506
71000,483
71100,491
71200,484
71300,496
71400,498
71500,501
71600,492
71700,478
71800,492
71900,493
72000,476
72100,508
72200,503
72300,492
72400,490
72500,472
72600,493
72700,472
72800,485
72900,496
73000,485
73100,479
73200,472
73300,483
73400,498
73500,482
73600,485
73700,483
73800,479
73900,486
74000,496
74100,489
74200,489
74300,495
74400,500
74500,482
74600,489
74700,499
74800,503
74900,486
75000,484
75100,481
75200,492
75300,505
75400,503
75500,475
75600,471
75700,472
75800,492
75900,510
76000,489
76100,492
76200,500
76300,494
76400,484
76500,499
76600,496
76700,498
76800,481
76900,479
77000,474
77100,489
77200,484
77300,480
77400,480
77500,498
77600,498
77700,507
77800,494
