# avg nc=2172.747252747253
0,2187
100,2224
200,2188
300,2223
400,2198
500,2193
600,2177
700,2207
800,2195
900,2197
1000,2221
1100,2213
1200,2190
1300,2182
1400,2188
1500,2212
1600,2223
1700,2198
1800,2206
1900,2192
2000,2186
2100,2179
2200,2192
2300,2211
2400,2212
2500,2204
2600,2206
2700,2235
2800,2206
2900,2166
3000,2197
3100,2157
3200,2159
3300,2195
3400,2152
3500,2163
3600,2197
3700,2165
3800,2159
3900,2174
4000,2188
4100,2178
4200,2150
4300,2156
4400,2153
4500,2157
4600,2179
4700,2155
4800,2186
4900,2173
5000,2142
5100,2171
5200,2153
5300,2199
5400,2181
5500,2172
5600,2165
5700,2169
5800,2179
5900,2173
6000,2181
6100,2182
6200,2173
6300,2171
6400,2177
6500,2185
6600,2212
6700,2175
6800,2184
6900,2219
7000,2167
7100,2203
7200,2176
7300,2198
7400,2230
7500,2156
7600,2166
7700,2181
7800,2206
7900,2173
8000,2183
8100,2173
8200,2197
8300,2174
8400,2180
8500,2159
8600,2152
8700,2177
8800,2155
8900,2157
9000,2191
9100,2200
9200,2180
9300,2179
9400,2166
9500,2181
9600,2193
9700,2164
9800,2185
9900,2186
10000,2193
10100,2205
10200,2199
10300,2194
10400,2185
10500,2197
10600,2195
10700,2170
10800,2170
10900,2159
11000,2184
11100,2169
11200,2195
11300,2184
11400,2191
11500,2207
11600,2190
11700,2207
11800,2179
11900,2168
12000,2185
12100,2166
12200,2213
12300,2171
12400,2206
12500,2153
12600,2179
12700,2186
12800,2187
12900,2189
13000,2180
13100,2190
13200,2164
13300,2197
13400,2149
13500,2177
13600,2206
13700,2191
13800,2189
13900,2155
14000,2194
14100,2203
14200,2183
14300,2174
14400,2184
14500,2172
14600,2167
14700,2188
14800,2194
14900,2187
15000,2218
15100,2175
15200,2180
15300,2167
15400,2207
15500,2175
15600,2178
15700,2162
15800,2198
15900,2186
16000,2173
16100,2198
16200,2210
16300,2208
16400,2186
16500,2190
16600,2164
16700,2159
16800,2172
16900,2177
17000,2185
17100,2188
17200,2164
17300,2186
17400,2174
17500,2176
17600,2180
17700,2152
17800,2182
17900,2184
18000,2170
18100,2178
